Epoch,Training Loss,Validation Loss
568,1.1064794307458214e-06,2.2492915832117433e-06
569,1.0030005341832293e-06,2.0859629330516327e-06
570,1.0208179901383119e-06,2.2389083369489526e-06
571,1.0838554089787067e-06,2.960817937491811e-06
572,1.5843888832023367e-06,2.617209020172595e-06
573,1.1977881513303146e-06,2.4048390514508355e-06
574,1.0461383226356702e-06,2.2840822566649877e-06
575,1.0086317843160941e-06,2.2908454866410466e-06
576,1.012685061141383e-06,2.1311848286131863e-06
577,9.320685308011889e-07,2.067584773612907e-06
578,8.507598749929457e-07,2.0152995148237096e-06
579,8.260856816377782e-07,2.0191023395454977e-06
580,8.138819111991324e-07,2.0412121557455976e-06
581,8.455079978375579e-07,2.0943439267284703e-06
582,8.609169412920892e-07,1.990923010453116e-06
583,8.74636157277564e-07,2.0757831862283638e-06
584,8.962295510173135e-07,2.103981842083158e-06
585,9.08665356291749e-07,2.01317334358464e-06
586,8.665823543196893e-07,2.062202383967815e-06
587,8.649840310681611e-07,2.1332805317797465e-06
588,9.422709581485833e-07,2.3281650101125706e-06
589,1.2090406471543247e-06,2.39148812397616e-06
590,1.0806851378220017e-06,2.1231776372587774e-06
591,1.2482913689382258e-06,2.5953625026886584e-06
592,1.756847041178844e-06,4.829108547710348e-06
593,3.401761659915792e-06,4.208224709145725e-06
594,6.364663022395689e-06,4.006531071354402e-06
595,4.278950655134395e-06,6.588215001102071e-06
596,3.331638481540722e-06,3.0701066862093285e-06
597,1.54084921177855e-06,2.79740447695076e-06
598,2.1116550215083407e-06,2.9327336505957646e-06
599,2.2262481707002735e-06,3.702720732690068e-06
600,1.6485607829963556e-06,2.5062367967620958e-06
601,1.2468209433791344e-06,2.206013505201554e-06
602,1.1459352435849723e-06,2.2377996629074914e-06
603,1.078463014891895e-06,2.629888058436336e-06
604,1.1250853049205034e-06,2.503154973965138e-06
605,1.1032381053155405e-06,2.3390471142192837e-06
606,1.0268810228808434e-06,2.1612399905279744e-06
607,9.319941227659001e-07,2.299753759871237e-06
608,1.180477056550444e-06,2.5735005237947917e-06
609,1.2620930647244677e-06,2.1993660084262956e-06
610,9.709978030514321e-07,2.3875902570580365e-06
611,1.0193896287091775e-06,2.4352480068046134e-06
612,1.2188531854917528e-06,1.920222075568745e-06
613,9.730457577461493e-07,2.018483883148292e-06
614,8.659770287522406e-07,2.043765107373474e-06
615,8.703200364834629e-07,2.0450268038985087e-06
616,8.405124276578135e-07,2.0736404167109868e-06
617,8.08660104212322e-07,1.961450607268489e-06
618,7.735499139016611e-07,1.928820893226657e-06
619,9.197522672366176e-07,2.0152763227088144e-06
620,8.236555117946409e-07,2.04201887754607e-06
621,7.993106123649341e-07,1.9766698642342817e-06
622,7.467813816219859e-07,1.9341925963090034e-06
623,7.219069857455906e-07,1.8683920188777847e-06
624,7.147904739213118e-07,1.921937609949964e-06
625,7.368510637206782e-07,1.9541516849130858e-06
626,7.505292387577356e-07,1.8570393649497419e-06
627,7.29011048861139e-07,1.9351462015038123e-06
628,7.249730060721049e-07,1.9375977444724413e-06
629,8.054407771851402e-07,2.139932803402189e-06
630,1.222982291437802e-06,2.9966224701638566e-06
631,1.3390292679105187e-06,2.0794780084543163e-06
632,9.957650490832748e-07,2.2252627331909025e-06
633,9.28149233914155e-07,2.1645396373060066e-06
634,9.700269174572895e-07,2.061286750176805e-06
635,8.459946911898442e-07,1.9963567865488585e-06
636,8.411612952841097e-07,2.032047405009507e-06
637,1.043224187924352e-06,2.311386879227939e-06
638,1.069614199877833e-06,2.478642727510305e-06
639,1.1010508842446143e-06,2.292737008247059e-06
640,1.2444266985767172e-06,2.363272642469383e-06
641,1.1604263363551581e-06,1.9603007785917725e-06
642,1.0838089110620786e-06,2.008190676860977e-06
643,1.1450952115410473e-06,2.190877239627298e-06
644,1.3555614941651584e-06,2.5259191716031637e-06
645,1.1202677114852122e-06,2.0458660401345696e-06
646,1.3217286323197186e-06,3.133666950816405e-06
647,2.5317569907201687e-06,2.1744438072346384e-06
648,1.832006773838657e-06,3.7326149140426423e-06
649,2.1229022877378156e-06,2.1848427422810346e-06
650,2.0892393877147697e-06,3.7537690786848543e-06
651,1.8211133010481717e-06,2.125495029758895e-06
652,9.771224540600087e-07,2.5646247650001897e-06
653,1.0599271718092496e-06,2.0099889752600575e-06
654,8.937545317166951e-07,2.185638095397735e-06
655,8.816019771984429e-07,2.0074717212992255e-06
656,1.0584277561065392e-06,2.4466626200592145e-06
657,1.0985802418872481e-06,1.9633398551377468e-06
658,8.283451506940764e-07,1.920095428431523e-06
659,7.375627433248155e-07,1.8717888679020689e-06
660,6.87746137373324e-07,1.7971103716263315e-06
661,6.764395266145584e-07,1.799093638510385e-06
662,6.914546020198031e-07,1.7763053392627626e-06
663,8.484754516757675e-07,1.996306764340261e-06
664,1.0802757515193662e-06,2.1982650650897995e-06
665,1.040380197991908e-06,2.3614518340764334e-06
666,1.1173531220265431e-06,2.466261094014044e-06
667,1.0209151923845639e-06,1.9188721580576384e-06
668,9.326897156824998e-07,1.9272611098131165e-06
669,9.742194606587873e-07,2.1087271306896582e-06
670,1.309756385126093e-06,2.2621816242462955e-06
671,1.8221078335045604e-06,2.834389078998356e-06
672,2.2787567104387563e-06,4.3431928133941256e-06
673,3.1612785278412048e-06,3.830622972600395e-06
674,4.3816921788675245e-06,1.1026064385077916e-05
675,7.881432793510612e-06,3.9324913814198226e-06
676,3.663520601548953e-06,4.736036316899117e-06
677,3.1890399441181216e-06,4.740391432278557e-06
678,2.6232096388412174e-06,4.693185019277735e-06
679,3.143501544400351e-06,2.9191849080234533e-06
680,2.2239539703150513e-06,3.1542699616693426e-06
681,2.914546257670736e-06,2.107683030772023e-06
682,1.5265834463207284e-06,2.08802634915628e-06
683,1.099031919693516e-06,1.9885073925252073e-06
684,1.0257002713842667e-06,2.2619328774453606e-06
685,1.0810019830387319e-06,2.037677404587157e-06
686,8.840550549393811e-07,2.0861650682491018e-06
687,8.574294838581409e-07,1.93183359442628e-06
688,8.440870260528754e-07,1.7569003603057354e-06
689,7.77815500896395e-07,2.06144318326551e-06
690,8.242371904998436e-07,1.8040461782220518e-06
691,7.926090006549202e-07,1.8001010175794363e-06
692,7.701188451392227e-07,1.83359736638522e-06
693,8.349738891411107e-07,2.0320210296631558e-06
694,8.734138532418001e-07,1.913741925818613e-06
695,8.579669952268887e-07,2.016896132772672e-06
696,9.856291853793664e-07,1.7264443386011408e-06
697,9.339737516711466e-07,2.017566202994203e-06
698,9.075849334294617e-07,2.0095528725505574e-06
699,8.564426252632984e-07,1.7823145981310518e-06
700,7.576750249427278e-07,1.8960068928208784e-06
701,7.184461310316692e-07,1.8574997966425144e-06
702,6.959543839002436e-07,1.7473273601353867e-06
703,7.69321559346281e-07,1.9374194835108938e-06
704,8.287752280011773e-07,2.0708737338281935e-06
705,9.890989076666301e-07,2.1867485884285998e-06
706,1.0276878583681537e-06,1.6440526451333426e-06
707,8.117420975395362e-07,1.804133944460773e-06
708,6.868987156849471e-07,1.7049754887921154e-06
709,6.192503292368201e-07,1.710772608021216e-06
710,6.010764082020614e-07,1.738091668812558e-06
711,6.225242259461083e-07,1.6965295799309388e-06
712,6.076010095057427e-07,1.7540791077408358e-06
713,6.43439193481754e-07,1.7528243461129023e-06
714,6.30846784588357e-07,1.793259116311674e-06
715,6.276126214288524e-07,1.6456044704682427e-06
716,6.867176125524566e-07,1.7857994407677324e-06
717,7.042752372399264e-07,1.709583784759161e-06
718,6.581964271390461e-07,1.8419938214719878e-06
719,6.84183817156736e-07,1.8214090005130856e-06
720,6.716239795423462e-07,1.6858342632986023e-06
721,6.433446060327697e-07,1.6639369277982041e-06
722,6.187228791532107e-07,1.7030397430062294e-06
723,6.372736720550165e-07,1.6543274341529468e-06
724,5.952696824351733e-07,1.677452360127063e-06
725,6.022429488439229e-07,1.6901827848414541e-06
726,5.89240073622932e-07,1.7242913372683688e-06
727,6.983860885156901e-07,2.2178167000674875e-06
728,1.0912864354395424e-06,1.8560538137535332e-06
729,1.0274121677866788e-06,2.399818640697049e-06
730,1.2933927564517944e-06,2.0102238522667903e-06
731,9.646345233704778e-07,2.1688313154299976e-06
732,9.715888609207468e-07,1.8135135633201571e-06
733,9.104795140046917e-07,2.191744670199114e-06
734,1.0266992376273265e-06,2.721216105783242e-06
735,2.2045194327802164e-06,2.01792613552243e-06
736,6.263391696847975e-06,1.0953889614029322e-05
737,1.0232432032353245e-05,1.815557698137127e-05
738,1.5401896234834567e-05,2.07150042115245e-05
739,1.1795907084888313e-05,7.750303666398395e-06
740,1.8330467355553992e-05,1.0922956789727323e-05
741,1.7186699551530182e-05,2.7242504074820317e-05
742,1.8627080862643197e-05,1.2068763680872507e-05
743,1.8344664567848668e-05,1.6943167793215252e-05
744,1.3134760592947714e-05,2.0509623936959542e-05
745,1.046265424520243e-05,1.0428791028971318e-05
746,1.8526327039580792e-05,6.938753358554095e-06
747,1.0103010936290957e-05,1.1589105270104483e-05
748,7.490437383239623e-06,1.211721701110946e-05
749,5.740057986258762e-06,6.622237378905993e-06
750,4.240888756612549e-06,4.158638148510363e-06
751,2.6305069695808925e-06,4.20727337768767e-06
752,2.385557081652223e-06,3.4486242839193437e-06
753,1.8777616332954494e-06,3.0200230867194477e-06
754,1.4944361055313493e-06,2.9802570225001546e-06
755,1.4788582802793826e-06,2.260253040731186e-06
756,1.0484105814612121e-06,2.15222962651751e-06
757,9.165287337964401e-07,2.232740826002555e-06
758,8.365959729417227e-07,2.123828380717896e-06
759,8.242163858085405e-07,1.9388012333365623e-06
760,7.588663493152126e-07,1.9373203485884005e-06
761,7.697500450376538e-07,1.899524477266823e-06
762,7.136304702726193e-07,1.858172936408664e-06
763,6.914124242030084e-07,1.899766175483819e-06
764,6.758212975910283e-07,1.8239634300698526e-06
765,6.629817903558433e-07,1.81023062850727e-06
766,6.510491630251636e-07,1.8108061112798168e-06
767,6.584326683878317e-07,1.8269390693603782e-06
768,6.893372983540758e-07,1.7564867675901041e-06
769,6.611708158743568e-07,1.87014916264161e-06
770,6.483334686890885e-07,1.7120419215643778e-06
771,6.769730021005671e-07,1.730551730361185e-06
772,6.662140776825254e-07,1.775182909113937e-06
773,6.281676405706094e-07,1.7255224520340562e-06
774,6.25022835265554e-07,1.6383594356739195e-06
775,6.008532977830328e-07,1.6695030353730544e-06
776,5.901844133404666e-07,1.7001600554067409e-06
777,6.38062033431197e-07,1.7733597132973955e-06
778,6.21822778157366e-07,1.6422394537585205e-06
779,6.07263132224034e-07,1.6839865111251129e-06
780,6.219964348019857e-07,1.68236397257715e-06
781,5.887837914997363e-07,1.5944144706736552e-06
782,5.753808522968029e-07,1.625216668799112e-06
783,6.029779342497932e-07,1.6373730886698468e-06
784,5.999246468491037e-07,1.7555605609231861e-06
785,5.955363349130494e-07,1.5875373264861992e-06
786,5.882837967874366e-07,1.6675079450578778e-06
787,5.810442189613241e-07,1.6134833913383773e-06
788,5.716717055292975e-07,1.570504196024558e-06
789,5.788587031929637e-07,1.5641059007975855e-06
790,5.929896929046663e-07,1.5644112636437058e-06
791,5.886868166271597e-07,1.6910504427869455e-06
792,6.006733315189194e-07,1.6209681916734553e-06
793,6.029522410244681e-07,1.5408717217724188e-06
794,5.871971779924934e-07,1.5961253438945278e-06
795,5.850993147760164e-07,1.634621753510146e-06
796,5.615710279016639e-07,1.5817488474567654e-06
797,5.60654996206722e-07,1.535697492727195e-06
798,5.461969294628943e-07,1.5761949043735513e-06
799,5.318296416589874e-07,1.5113871540961554e-06
800,5.314990971783118e-07,1.5141420135478256e-06
801,5.396427127379866e-07,1.511236632723012e-06
802,5.239334086581948e-07,1.5535930515397922e-06
803,5.295364644553047e-07,1.5315539485527552e-06
804,5.236196329860832e-07,1.508542140982172e-06
805,5.262481863610446e-07,1.5304876797017641e-06
806,5.23119012996176e-07,1.5447516261701821e-06
807,5.420350248641626e-07,1.5932794212858425e-06
808,5.490125545293267e-07,1.5030860822662362e-06
809,5.92459741710627e-07,1.506039552623406e-06
810,5.704644081561128e-07,1.6082301499409368e-06
811,5.199387373977515e-07,1.4931417808838887e-06
812,5.056914460510598e-07,1.4887872339386377e-06
813,5.108410618959169e-07,1.4954541711631464e-06
814,5.075773401586048e-07,1.4751686876479653e-06
815,5.072956241747306e-07,1.4883678431942826e-06
816,5.037970254306856e-07,1.4973556972108781e-06
817,4.943685780745e-07,1.4511917925119633e-06
818,4.95051779125788e-07,1.4614801102652564e-06
819,5.13208021857281e-07,1.4617708075093105e-06
820,4.926386054648901e-07,1.4853910670353798e-06
821,5.004055196877744e-07,1.4597384279113612e-06
822,5.181107667340257e-07,1.5151857724049478e-06
823,5.162122533874935e-07,1.4850194247628679e-06
824,5.15886199536908e-07,1.4488163060377701e-06
825,4.984979113942245e-07,1.4606169997932739e-06
826,4.958757244821754e-07,1.4696391872348613e-06
827,4.82447092053917e-07,1.4702561657031765e-06
828,4.997265818929009e-07,1.4459362773777684e-06
829,5.030734087085875e-07,1.4528520750900498e-06
830,5.284574626784888e-07,1.527779772914073e-06
831,6.158679752843454e-07,1.7199308786075562e-06
832,7.062248528200143e-07,1.5505387409575633e-06
833,5.341982500794984e-07,1.5376524515886558e-06
834,5.103308353682223e-07,1.4672166344098514e-06
835,5.086017154098954e-07,1.469918629481981e-06
836,4.924364702674211e-07,1.445381030862336e-06
837,4.960860451319604e-07,1.499158770457143e-06
838,5.558837301578023e-07,1.4169414725984097e-06
839,5.313070232659811e-07,1.5660616554669105e-06
840,5.881234983462491e-07,1.46124341426912e-06
841,5.369029167923145e-07,1.4903774854246876e-06
842,5.388728823163547e-07,1.4177988987285062e-06
843,4.838022391595587e-07,1.4608932588089374e-06
844,4.884701070295705e-07,1.431592863809783e-06
845,4.7576901351931156e-07,1.4335828382172622e-06
846,5.337484481060528e-07,1.4385066151589854e-06
847,5.170005579202552e-07,1.3818960269418312e-06
848,5.215396186031285e-07,1.5433912494700053e-06
849,6.252208208934462e-07,1.4112072221905692e-06
850,5.809826575386978e-07,1.5826872186153196e-06
851,6.49103469640977e-07,1.3744363513978897e-06
852,6.046866474207491e-07,1.7627819488552632e-06
853,6.393098033186106e-07,1.5115344922378426e-06
854,5.220275056672108e-07,1.4437059689953458e-06
855,5.490717285283608e-07,1.4170093436405296e-06
856,5.092329047329258e-07,1.4209015262167668e-06
857,5.439156893771724e-07,1.3877746596335783e-06
858,5.384036967370776e-07,1.6160854556801496e-06
859,5.787501322629396e-07,1.4422043932427187e-06
860,4.78502954592841e-07,1.4297780808192329e-06
861,4.82293557979574e-07,1.432495423614455e-06
862,5.047062359153642e-07,1.397392111357476e-06
863,4.75348599593417e-07,1.4120533933237311e-06
864,4.936385948894895e-07,1.4288077636592789e-06
865,4.606939967288781e-07,1.3708304322790354e-06
866,4.6676572651449533e-07,1.4029624253453221e-06
867,4.672050692988705e-07,1.3722690255235648e-06
868,4.710352072834212e-07,1.344305815109692e-06
869,4.6009799348212255e-07,1.3667189477928332e-06
870,4.55181719871689e-07,1.382198320243333e-06
871,4.497618704135675e-07,1.35641516862961e-06
872,4.498797352425754e-07,1.3823207609675592e-06
873,4.587839725900267e-07,1.3738377901972854e-06
874,4.605099093168974e-07,1.3778638958683587e-06
875,4.943969997839304e-07,1.4151239611237543e-06
876,4.995975473320868e-07,1.5207084516077884e-06
877,5.026338385505369e-07,1.3949427284387639e-06
878,5.06189167026605e-07,1.3359614285946009e-06
879,4.5689753847000247e-07,1.379837840431719e-06
880,4.6693176614098775e-07,1.3657968338520732e-06
881,4.4217449612915516e-07,1.3718628224523854e-06
882,4.403687796639133e-07,1.367862068946124e-06
883,4.6266927711258177e-07,1.4541504924636683e-06
884,5.043199280407862e-07,1.4675649708806304e-06
885,4.980275889465702e-07,1.4565405308530899e-06
886,4.5212627242108283e-07,1.3470760222844547e-06
887,4.352081361957971e-07,1.384446477459278e-06
888,4.641915438696742e-07,1.3763536799160647e-06
889,4.4989528191763384e-07,1.3395202813626383e-06
890,4.553165524612268e-07,1.3164928986952873e-06
891,4.29800195433927e-07,1.3610375617645332e-06
892,4.311244197197084e-07,1.3261146705190185e-06
893,4.2799291577466647e-07,1.3441225519272848e-06
894,4.3041404751420487e-07,1.3832374179401086e-06
895,4.445786601081636e-07,1.3608890867544687e-06
896,4.456273074993078e-07,1.3352722589843324e-06
897,4.829425392927078e-07,1.3676112757821102e-06
898,4.4187945036355813e-07,1.3729270449402975e-06
899,4.257637158389116e-07,1.348885803054145e-06
900,4.237687676322821e-07,1.3713666930925683e-06
901,4.223184078000486e-07,1.3364541473492864e-06
902,4.2731767280201893e-07,1.3644162208947819e-06
903,4.287797708002472e-07,1.3467354165186407e-06
904,4.3569519903030596e-07,1.3728911198995775e-06
905,4.4417507183425187e-07,1.3093110737827374e-06
906,4.151391408413474e-07,1.320568685514445e-06
907,4.1643556869530585e-07,1.3218466392572736e-06
908,4.349759024080413e-07,1.3877464652978233e-06
909,4.355176201897848e-07,1.3678753703061375e-06
910,5.020821731704928e-07,1.5130681276787072e-06
911,5.977232717668812e-07,1.5245168469846249e-06
912,7.542720368292066e-07,1.4609465779358288e-06
913,5.19557545430871e-07,1.5080213415785693e-06
914,5.188151703805488e-07,1.4823827996224281e-06
915,5.379245067160809e-07,1.5246798739099177e-06
916,6.747278575858218e-07,1.6259518815786578e-06
917,7.652171234440175e-07,1.8157688828068785e-06
918,1.1038697493859218e-06,2.3954696644068463e-06
919,1.2824002624256536e-06,1.5230498320306651e-06
920,6.414153403966338e-07,1.7909048892761348e-06
921,6.696305376863165e-07,1.6856607771842391e-06
922,7.243777417897945e-07,1.968650394701399e-06
923,1.0325197763449978e-06,2.03171293833293e-06
924,1.2752741440635873e-06,1.710392439235875e-06
925,1.6829286551001132e-06,3.9051110434229486e-06
926,1.989375277844374e-06,2.8952397315151757e-06
927,1.694663978923927e-06,1.6340485444743535e-06
928,1.3897420103603508e-06,2.187479140047799e-06
929,1.3575889852290857e-06,2.709889486141037e-06
930,1.452728270123771e-06,2.502484448996256e-06
931,1.297957396673155e-06,1.760245140758343e-06
932,1.1750486237360747e-06,2.4244757241831394e-06
933,1.1454455943749053e-06,2.0293298348406097e-06
934,9.571148211762193e-07,2.0252334707038244e-06
935,1.099497126233473e-06,1.8263039009980275e-06
936,1.0015608040703228e-06,1.851937440733309e-06
937,1.02782576050231e-06,2.1859045773453545e-06
938,9.086634236155078e-07,1.758227313075622e-06
939,7.401773700621561e-07,1.999343567149481e-06
940,6.624970296797983e-07,1.5210189303616062e-06
941,6.133926717666327e-07,1.445381030862336e-06
942,7.330313565034885e-07,1.7863615084934281e-06
943,8.383479439544317e-07,1.8076159449265106e-06
944,6.999098332016729e-07,1.453691197639273e-06
945,5.297544589666359e-07,1.426126232217939e-06
946,5.167643166714697e-07,1.5118262126634363e-06
947,6.450738396779343e-07,1.657847633396159e-06
948,5.658964710164582e-07,1.3906063713875483e-06
949,4.776228479386191e-07,1.4741996210432262e-06
950,4.7077369913495204e-07,1.4279070228440105e-06
951,4.2739367245303583e-07,1.3777972753814538e-06
952,4.160351636528503e-07,1.338826564278861e-06
953,4.186283035778615e-07,1.3653598216478713e-06
954,4.1507524883854785e-07,1.3338249118532985e-06
955,4.0994504502123164e-07,1.3531359854823677e-06
956,4.0021501490628e-07,1.364828221994685e-06
957,4.17520993778453e-07,1.3222170309745707e-06
958,3.974247704263689e-07,1.3112016858940478e-06
959,4.2239418007739005e-07,1.3976522268421832e-06
960,4.546845957520418e-07,1.3225017028162256e-06
961,4.0412743373963167e-07,1.424819060957816e-06
962,4.0634495235281065e-07,1.4163897503749467e-06
963,3.997652981979627e-07,1.330921577391564e-06
964,4.2065366301358154e-07,1.3702536989512737e-06
965,3.956351406486647e-07,1.3101810054649832e-06
966,3.975834772518283e-07,1.3489139973899e-06
967,3.8983671402093023e-07,1.378190063405782e-06
968,4.0577660342933086e-07,1.4047320746612968e-06
969,4.833906359635876e-07,1.5376645023934543e-06
970,5.243456371317734e-07,1.4082290817896137e-06
971,4.91475191211066e-07,1.3879922562409774e-06
972,4.28998134793801e-07,1.375504098177771e-06
973,4.5587043473460653e-07,1.32270406538737e-06
974,4.138186397995014e-07,1.2905483117719996e-06
975,4.492172536174621e-07,1.307112484028039e-06
976,4.44126214915741e-07,1.467006882194255e-06
977,4.7380095224980323e-07,1.3724190921493573e-06
978,4.453674193882762e-07,1.4629289353251806e-06
979,5.225845711720467e-07,1.3754059864368173e-06
980,6.009134381201875e-07,1.3699949477086193e-06
981,5.844074735250615e-07,1.5383953950731666e-06
982,5.651302217302145e-07,1.4034224022907438e-06
983,6.682269599878055e-07,2.1422563349915436e-06
984,1.0826736343005905e-06,1.782188746801694e-06
985,7.019584131739975e-07,1.6264751820926904e-06
986,5.271839427223313e-07,1.4657259725936456e-06
987,5.780877359029546e-07,1.3586134173237951e-06
988,5.813943744215067e-07,1.717032660053519e-06
989,5.879081186321855e-07,1.4603724594053347e-06
990,5.779571097264125e-07,1.6533365396753652e-06
991,4.880389496975113e-07,1.365250454909983e-06
992,6.94626976383006e-07,1.7740101156960009e-06
993,1.3966991900815628e-06,1.7646067362875328e-06
994,1.9203910142095992e-06,2.0613772448996315e-06
995,1.5049803323563538e-06,1.906652300931455e-06
996,1.0578820592854754e-06,2.0191534986224724e-06
997,1.369010078633437e-06,2.1779060261906125e-06
998,1.210553591590724e-06,2.2956453449296532e-06
999,1.1900162917299895e-06,1.695192850093008e-06
1000,1.0211141443505767e-06,1.617634325157269e-06
1001,1.1011909464286873e-06,2.6697434805100784e-06
1002,1.0965329693135573e-06,2.682639888007543e-06
1003,1.7477868823334575e-06,6.359211511153262e-06
1004,4.595308382704388e-06,3.5224197745264973e-06
1005,2.9888296921853907e-06,2.6125574095203774e-06
1006,1.8888634940594784e-06,3.40503356710542e-06
1007,2.8368281164148357e-06,2.2398803594114725e-06
1008,1.6994623592836433e-06,3.270257820986444e-06
1009,1.3677370134246303e-06,2.5619822281441884e-06
1010,1.1673070048345835e-06,1.779472540874849e-06
1011,1.0834678505489137e-06,1.9625249478849582e-06
1012,1.0183405265706824e-06,1.6857162563610473e-06
1013,7.712067713327997e-07,1.7116783510573441e-06
1014,7.338278464885661e-07,2.1294340513122734e-06
1015,7.559250434496789e-07,1.6540082015126245e-06
1016,6.999702009125031e-07,1.5610814898536773e-06
1017,5.660600095325208e-07,1.4861794852549792e-06
1018,5.366658228922461e-07,1.526264213680406e-06
1019,5.341121891433431e-07,1.7327353134533041e-06
1020,6.050818228686694e-07,1.6081121430033818e-06
1021,6.732736324011057e-07,1.3664114248967962e-06
1022,1.020614945446141e-06,1.766571017469687e-06
1023,1.5682091998314718e-06,4.171782165940385e-06
1024,2.840034994733287e-06,4.037269263790222e-06
1025,2.058927975667757e-06,1.4496206404146506e-06
1026,1.237433252754272e-06,1.8832106434274465e-06
1027,8.58516955304367e-07,1.7115504533649073e-06
1028,6.501001053038635e-07,1.5877725445534452e-06
1029,5.704388286176254e-07,1.4052350252313772e-06
1030,4.7014177084747644e-07,1.3997401993037784e-06
1031,5.740170081480755e-07,1.4727651205248549e-06
1032,5.296659537634696e-07,1.4934041701053502e-06
1033,4.929407850795542e-07,1.3565306744567351e-06
1034,4.356803913196927e-07,1.5006172588982736e-06
1035,4.7355288756989466e-07,1.4879942682455294e-06
1036,5.023010771765257e-07,1.2960491631019977e-06
1037,4.4065336624043994e-07,1.356722691525647e-06
1038,4.4991884351475164e-07,1.420236571902933e-06
1039,4.2671962319218437e-07,1.3514772945200093e-06
1040,4.620498259555461e-07,1.3910870393374353e-06
1041,4.583182544593001e-07,1.4104163028605399e-06
1042,5.911691118853923e-07,1.4511938388750423e-06
1043,5.868001835551695e-07,1.3829817362420727e-06
1044,5.751854246227595e-07,1.4607913954023388e-06
1045,5.51133155113348e-07,1.5031173461466096e-06
1046,4.95626807150984e-07,1.3436696235658019e-06
1047,4.3479545297486766e-07,1.2884847819805145e-06
1048,3.9852301370046916e-07,1.3224781696408172e-06
1049,3.8470449226224446e-07,1.3481643463819637e-06
1050,4.068104431098618e-07,1.3911705991631607e-06
1051,4.2577730141601933e-07,1.3122614745952887e-06
1052,4.3562721430134843e-07,1.3545865158448578e-06
1053,3.96495067889191e-07,1.3146797073204652e-06
1054,3.794387737343641e-07,1.3688320450455649e-06
1055,3.7228929272714595e-07,1.301048428103968e-06
1056,3.9172155652522633e-07,1.3327290844244999e-06
1057,3.9323259670709376e-07,1.282904463550949e-06
1058,3.655687521586515e-07,1.2882027249361272e-06
1059,3.749349275494751e-07,1.406512524226855e-06
1060,3.918549396075832e-07,1.399828533976688e-06
1061,4.024533950541809e-07,1.2541786418296397e-06
1062,3.5779493146037566e-07,1.288834596380184e-06
1063,3.554635839009279e-07,1.2686073205259163e-06
1064,3.6975805528527417e-07,1.3128767477610381e-06
1065,3.99965074393549e-07,1.3135871768099605e-06
1066,3.706817608417623e-07,1.3017985338592553e-06
1067,3.6288255955696513e-07,1.2480066970965709e-06
1068,3.4622121347638313e-07,1.2885404885309981e-06
1069,3.583245415939018e-07,1.3051989071755088e-06
1070,3.708438782723533e-07,1.2918976608489174e-06
1071,3.533586721005122e-07,1.2895972076876205e-06
1072,3.6538540371111594e-07,1.3852937854608172e-06
1073,3.560237189503823e-07,1.2359780612314353e-06
1074,3.4096007084372104e-07,1.2836655969294952e-06
1075,3.3790487918849976e-07,1.3457149634632515e-06
1076,3.5961357980340836e-07,1.3388653314905241e-06
1077,3.743456318261451e-07,1.2768451824740623e-06
1078,3.627378077908361e-07,1.4296924746304285e-06
1079,4.2399568656037445e-07,1.3691617368749576e-06
1080,4.909416588816384e-07,1.47474531786429e-06
1081,5.297697498463094e-07,1.6591759504080983e-06
1082,5.500027100424631e-07,1.475803401262965e-06
1083,5.106410867483646e-07,1.3018587878832477e-06
1084,3.898720990491711e-07,1.286924543819623e-06
1085,4.970564191353333e-07,1.3890524996895692e-06
1086,5.653424182128219e-07,1.458735141568468e-06
1087,4.842638645641273e-07,1.557732502988074e-06
1088,5.178129640626139e-07,1.5369325865322025e-06
1089,5.031624255025235e-07,1.3936585219198605e-06
1090,4.148179471030744e-07,1.2939482303409022e-06
1091,3.8306831129375496e-07,1.2843640888604568e-06
1092,3.885482726673217e-07,1.2928054502481245e-06
1093,3.9715914113003237e-07,1.315539861934667e-06
1094,4.120719552247465e-07,1.3242319027995109e-06
1095,3.846961078579625e-07,1.3399758245213889e-06
1096,4.4489615902421065e-07,1.3778023912891513e-06
1097,3.871395222176943e-07,1.275514819099044e-06
1098,3.594913664528576e-07,1.3019323432672536e-06
1099,3.7131783869881474e-07,1.3239142617749167e-06
1100,3.5617227922557504e-07,1.2894747669633944e-06
1101,4.3314889808243606e-07,1.236311845786986e-06
1102,3.4550649274933676e-07,1.2628540844161762e-06
1103,3.974938351802848e-07,1.2540416491901851e-06
1104,4.0717196725381655e-07,1.2440826822057716e-06
1105,3.7163530919315235e-07,1.277870751437149e-06
1106,3.760626725579641e-07,1.2917582807858707e-06
1107,3.7279707498782955e-07,1.2890610605609254e-06
1108,3.8278039937722497e-07,1.3090721040498465e-06
1109,4.0728508565734955e-07,1.2697780675807735e-06
1110,3.672461730275245e-07,1.2423879525158554e-06
1111,3.354670354838163e-07,1.2628032663997146e-06
1112,3.459368258518225e-07,1.33670994273416e-06
1113,3.760162030630454e-07,1.349268472949916e-06
1114,3.759395497127116e-07,1.48733158766845e-06
1115,4.2626334106898867e-07,1.4331462807604112e-06
1116,4.334901291258575e-07,1.4254532061386271e-06
1117,4.5997461484148516e-07,1.283443111788074e-06
1118,4.872800332123006e-07,1.4227559859136818e-06
1119,4.63237853409737e-07,1.5185686379481922e-06
1120,4.4801063836530375e-07,1.2773589332937263e-06
1121,4.62371275489204e-07,1.3344338185561355e-06
